company_id,statement_date,total_net_sales,cost_of_revenue,gross_profit,marketing_expense,research_and_development_expenses,general_and_administrative_expenses,total_operating_expenses,operating_income,interest_expense,non-operating_income,income_before_taxes,income_tax_expense,net_income,basic,diluted,basic.1,diluted.1,revenue,selling_general_and_administrative_expenses,cost_goods_and_services_sold
2559,2023-12-31,,,,,99388000.0,,,-131485000.0,16895000.0,,-142943000.0,-1538000.0,-141405000.0,-2.63,-2.63,53746518.0,53746518.0,30989000.0,61152000.0,
2560,2023-12-31,,,,,,297000000.0,,2248000000.0,,-17000000.0,1911000000.0,357000000.0,1554000000.0,2.56,2.56,607000000.0,608000000.0,6697000000.0,,
2561,2023-12-31,36855000.0,,,,148269000.0,59543000.0,216525000.0,,4073000.0,8000000.0,,0.0,-171670000.0,-1.48,-1.48,116112891.0,116112891.0,,,
2562,2023-12-31,,,,,,,1041345000.0,90110000.0,,3806000.0,93916000.0,23543000.0,70373000.0,0.87,0.86,81272000.0,81413000.0,1131455000.0,,
2563,2023-12-31,,,,,140658000.0,59836000.0,200494000.0,-156547000.0,,4800000.0,-151747000.0,3192000.0,-154939000.0,-3.0,-3.0,51605444.0,51605444.0,43947000.0,,
2564,2023-12-31,288945000.0,148743000.0,,,17280000.0,,,-31648000.0,45892000.0,,617736000.0,756111000.0,-119029000.0,-0.9,-0.9,131919000.0,131919000.0,,151390000.0,
2565,2024-02-03,5507700000.0,,2293600000.0,,1896200000.0,,,-567700000.0,211700000.0,,-758700000.0,174700000.0,-933400000.0,-1.08,-1.08,861300000.0,861300000.0,,834000000.0,3214100000.0
2566,2023-12-31,,,,,,,,,42051000000.0,,11813000000.0,2583000000.0,9087000000.0,5.24,5.18,1628000000.0,1646000000.0,,,
2567,2023-12-31,,,852138000.0,,67988000.0,,,231320000.0,46733000.0,-24632000.0,206688000.0,148105000.0,58583000.0,1.49,1.48,39307000.0,39473000.0,1787647000.0,396645000.0,935509000.0
2568,2023-12-31,5430000.0,,,,,,,-21533000.0,,,-22060000.0,208000.0,-22268000.0,-3.56,-3.56,6257476.0,6257476.0,,22105000.0,
2569,2024-01-31,,,,,,,,,,,,,18983336.0,1.447,,13120010.0,,22862029.0,,3878693.0
2570,2023-12-31,,,,3158000.0,,,,,168279000.0,,107573000.0,32113000.0,75460000.0,2.97,2.97,22115869.0,22124402.0,,,
2571,2023-12-31,2528920000.0,,,,132121000.0,153967000.0,,1384609000.0,186679000.0,-15548000.0,1369061000.0,220469000.0,1148592000.0,14.45,14.39,79462000.0,79843000.0,,,
2572,2023-12-31,,,,,,,,,112883000.0,,,,231014000.0,3.11,3.11,74239743.0,74239743.0,,,
2573,2023-12-31,,,,,,,127051000.0,39223000.0,13143000.0,6485000.0,32565000.0,1041000.0,31524000.0,1.77,1.76,17732.0,17847.0,,,
2574,2023-06-30,211915000000.0,,146052000000.0,,27195000000.0,7575000000.0,,88523000000.0,1968000000.0,788000000.0,89311000000.0,16950000000.0,72361000000.0,9.72,9.68,7446000000.0,7472000000.0,,,65863000000.0
2575,2023-06-30,,,,,,,,105008000.0,51869000.0,,,1728000.0,76597000.0,1.48,1.47,51819000.0,52278000.0,851496000.0,180216000.0,
2576,2023-12-31,6909674.0,3620495.0,3289179.0,,7237154.0,9367030.0,22698284.0,-19409105.0,772989.0,,,,-13051139.0,5.06,5.06,2577451.0,2577451.0,,,
2577,2023-06-30,887447000.0,,,,,,,85174000.0,22884000.0,4747000.0,89921000.0,44293000.0,47793000.0,1.9,1.89,24090000.0,24194000.0,,249885000.0,
2578,2023-12-31,9978000000.0,,4970000000.0,,858000000.0,,,2294000000.0,249000000.0,-148000000.0,2146000000.0,432000000.0,1709000000.0,10.23,9.93,167000000.0,172100000.0,,1561000000.0,5008000000.0
2579,2023-09-02,4009282000.0,,1642965000.0,,,,1151295000.0,483733000.0,22543000.0,-27577000.0,456156000.0,113049000.0,343233000.0,6.14,6.11,55918000.0,56210000.0,,,2366317000.0
2580,2023-04-30,,42947952.0,12451160.0,,,3887935.0,12367513.0,83647.0,,1892140.0,,336486.0,-1639301.0,0.08,0.08,16000000.0,16000000.0,55399112.0,,
2581,2022-12-31,,,,,,,398812.0,-398812.0,,1673481.0,1274669.0,,1274669.0,,,,,,,
2582,2023-12-31,,,386317000.0,,120530000.0,115312000.0,501364000.0,-115047000.0,,,-124525000.0,-553646000.0,429121000.0,31.39,26.42,13671000.0,16566000.0,496261000.0,,109944000.0
2583,2023-12-31,,,,,,,,,3109000000.0,,3619000000.0,878000000.0,2741000000.0,15.85,15.79,166361000.0,167002000.0,9643000000.0,,
2584,2023-12-31,,,,,384185000.0,413609000.0,,916896000.0,159887000.0,19772000.0,776781000.0,125309000.0,,2.36,2.26,275773000.0,293284000.0,3364504000.0,,954014000.0
2585,2023-12-31,,,2241286000.0,,185284000.0,,,,77366000.0,,973728000.0,184950000.0,788778000.0,36.1,35.9,21848122.0,21971528.0,3788309000.0,904106000.0,
2586,2023-12-31,,,,,,110373000.0,,1209322000.0,121520000.0,-112937000.0,1096385000.0,186026000.0,846074000.0,7.1,7.05,119139000.0,119980000.0,2806785000.0,,128910000.0
2587,2023-12-31,,,,,48875000.0,18897000.0,67772000.0,-10466000.0,,,-8135000.0,-11000.0,-8124000.0,-1.8,-1.8,4501206.0,4501206.0,,,
2588,2023-12-31,131955000.0,29090000.0,102865000.0,,800000.0,48613000.0,103829000.0,-964000.0,,,,1109000.0,-2239000.0,-1.2,-1.2,1866000.0,1866000.0,,,
2589,2023-12-31,,,,,,,,,,,902229000.0,189280000.0,712949000.0,2.51,2.49,283605000.0,287155000.0,1155102000.0,,
2590,2023-12-31,,,,,,231722000.0,,,0.0,,949430000.0,210682000.0,738748000.0,20.17,19.93,36619000.0,37069000.0,,,
2591,2023-07-31,,,,,,,,505097000.0,153022000.0,,373517000.0,88414000.0,268148000.0,6.76,6.74,39654000.0,39760000.0,2889364000.0,,
2592,2023-12-31,1665187000.0,,349042000.0,,27540000.0,,,136444000.0,,,107831000.0,12129000.0,95702000.0,4.64,4.58,20619000.0,20911000.0,,157911000.0,1316145000.0
2593,2023-06-30,,,30820000.0,,,,,-52887000.0,2024000.0,,-52761000.0,-400000.0,-52361000.0,-1.94,-1.94,26988000.0,26988000.0,795020000.0,68249000.0,764200000.0
2594,2023-09-29,,,385797000.0,,148545000.0,,278397000.0,107400000.0,12384000.0,7758000.0,115158000.0,23581000.0,91577000.0,1.29,1.28,70801000.0,71503000.0,648407000.0,129852000.0,262610000.0
2595,2023-12-31,157748000.0,,70490000.0,,67305000.0,,284729000.0,-214239000.0,0.0,15346000.0,-198893000.0,184000.0,-199077000.0,-0.66,-0.66,300697000.0,300697000.0,,217424000.0,87258000.0
2596,2023-12-31,1362400000.0,,186500000.0,,,,,,2700000.0,,96400000.0,27000000.0,69400000.0,1.58,1.47,43800000.0,47800000.0,,84600000.0,1175900000.0
2597,2023-12-31,2227800000.0,,425200000.0,,35300000.0,,,92400000.0,,-48200000.0,44200000.0,5000000.0,39200000.0,1.12,1.09,35093963.0,35962778.0,,,1802600000.0
2598,2023-12-31,2169900000.0,,507100000.0,,21200000.0,,,171800000.0,59200000.0,-64100000.0,,23700000.0,84100000.0,2.59,2.58,32500000.0,32600000.0,,206000000.0,1662800000.0
2599,2023-12-31,,,,,,698899000.0,,,,40893000.0,-82704000.0,-35408000.0,-49949000.0,-0.64,-0.64,77535000.0,77535000.0,11995934000.0,,
2600,2023-08-31,15540000000.0,,-1416000000.0,,3114000000.0,,,-5745000000.0,388000000.0,,,177000000.0,-5833000000.0,-5.34,-5.34,1093000000.0,1093000000.0,,920000000.0,16956000000.0
2601,2023-09-30,366000.0,,92118.0,,77387336.0,215846132.0,,-377772350.0,,,-1017647310.0,-10988482.0,-972254582.0,-1574.14,-1574.14,612964.0,612964.0,,,273882.0
2602,2023-12-31,,,,,,,,1042029000.0,112373000.0,-120960000.0,921069000.0,195921000.0,661559000.0,4.26,4.22,155234000.0,156646000.0,3460147000.0,117306000.0,51682000.0
2603,2023-12-31,,,,,165532000.0,30706000.0,196238000.0,-196238000.0,,,-195287000.0,12160000.0,-207447000.0,-12.43,-12.43,16689740.0,16689740.0,,,
2604,2023-12-31,,,,,,,,826000000.0,98500000.0,-91600000.0,734400000.0,177600000.0,556800000.0,25.91,25.49,21493000.0,21843000.0,21529400000.0,240500000.0,
2605,2023-12-31,,,17780000.0,,,15449000.0,,-162063000.0,,229099000.0,67036000.0,33859000.0,55299000.0,1.16,1.16,47544000.0,47544000.0,166231000.0,,
2606,2023-12-31,,,,,,,,,66535000.0,,27294000.0,5070000.0,31232000.0,2.46,2.4,12694206.0,12997332.0,,,
2607,2023-12-31,7259000.0,,4487000.0,,56707000.0,,93362000.0,-88875000.0,,,-81696000.0,1146000.0,-82842000.0,-0.45,-0.45,182802000.0,182802000.0,,36689000.0,2772000.0
2608,2023-12-31,,249390000.0,57227000.0,,45004000.0,97291000.0,165909000.0,-106729000.0,2628000.0,-713000.0,-106402000.0,10000.0,-106336000.0,-0.34,-0.34,310909379.0,310909379.0,306617000.0,,
2609,2023-09-30,,896200000.0,379500000.0,,25900000.0,,252100000.0,127400000.0,18400000.0,,109000000.0,23500000.0,85500000.0,0.55,0.55,156300000.0,156800000.0,1275700000.0,241900000.0,
2610,2023-12-31,,,51640000.0,,51563000.0,,109284000.0,-57644000.0,,,-47559000.0,-10937000.0,-36622000.0,-0.89,-0.89,41013069.0,41013069.0,230051000.0,48470000.0,178411000.0
2611,2023-12-31,,,36546000.0,,23817000.0,30068000.0,84845000.0,-48299000.0,,,,,-37923000.0,-0.37,-0.37,103268502.0,103268502.0,41288000.0,,4742000.0
2612,2023-12-31,693263000.0,307600000.0,385663000.0,,,,423884000.0,-38221000.0,10702000.0,-25589000.0,-63810000.0,9337000.0,-73147000.0,-0.91,-0.91,80719000.0,80719000.0,,132156000.0,
2613,2023-12-31,813067000.0,,259086000.0,,,,,72405000.0,,,66056000.0,17189000.0,48867000.0,1.33,1.32,36744560.0,37095568.0,,186876000.0,553981000.0
2614,2023-12-31,,,,,,,,,74453000.0,,7061000.0,1836000.0,5225000.0,0.55,0.54,9541050.0,9725910.0,82698000.0,,
2615,2023-12-31,753200000.0,,,,88700000.0,,,-257400000.0,2900000.0,-4800000.0,-262200000.0,1100000.0,-263300000.0,-3.18,-3.18,82800000.0,82800000.0,,572900000.0,
2616,2023-12-31,,,,,7867795.0,5442886.0,,-17123052.0,,13123102.0,-3999950.0,,-3999950.0,-5.33,-5.33,1542453.0,1542453.0,,,
2617,2023-12-31,310886000.0,,,,70298000.0,45072000.0,,-10487000.0,,7967000.0,-2520000.0,16873000.0,-19393000.0,-0.15,-0.15,132978000.0,132978000.0,,,
2618,2023-12-31,3643905000.0,,364397000.0,,,,,129093000.0,4939000.0,,125004000.0,34014000.0,90990000.0,5.45,5.4,16682000.0,16837000.0,,234611000.0,3279508000.0
2619,2023-12-31,6996000.0,4265000.0,2731000.0,,974000.0,3971000.0,9472000.0,-6741000.0,,99000.0,-6713000.0,-333000.0,-6380000.0,-2.5,-2.5,2550779.0,2550779.0,,,
2620,2023-12-31,421880000.0,,353672000.0,,78180000.0,69885000.0,283353000.0,70319000.0,,-25993000.0,44326000.0,20914000.0,23412000.0,0.13,0.13,182371000.0,185980000.0,,,68208000.0
2621,2023-06-30,,,18158000.0,,2100000.0,,,4713000.0,,-1158000.0,3555000.0,1033000.0,2522000.0,0.43,0.43,5863083.0,5877559.0,,,135857000.0
2622,2023-12-31,14090000.0,,,,159424000.0,,197057000.0,-182967000.0,,,-176910000.0,27000.0,-176937000.0,-2.15,-2.15,82161956.0,82161956.0,,37633000.0,
2623,2023-12-31,2283000.0,746000.0,1537000.0,,185000.0,3924000.0,4973000.0,-3436000.0,135000.0,,-3682000.0,29000.0,-3711000.0,-2.12,-2.12,1750109.0,1750109.0,,,
2624,2023-07-31,402996000.0,,215689000.0,,,,,105978000.0,11721000.0,-11509000.0,94469000.0,25183000.0,69298000.0,0.6,0.6,115233324.0,115407624.0,,109711000.0,187307000.0
2625,2023-12-31,493632000.0,,434564000.0,,87533000.0,,448596000.0,-14032000.0,196000.0,,4246000.0,5882000.0,-1636000.0,-0.03,-0.03,56770657.0,56770657.0,,361063000.0,59068000.0
2626,2023-03-26,130785000.0,,,,,14061000.0,,34445000.0,,,26804000.0,7181000.0,19623000.0,4.8,4.8,4089000.0,4090000.0,,,75172000.0
2627,2023-12-31,4191000000.0,,,,77000000.0,,,271000000.0,,-74000000.0,107000000.0,239000000.0,-134000000.0,-1.9,-1.9,70600000.0,70600000.0,,585000000.0,
2628,2023-12-31,445320000.0,,321127000.0,,1600000.0,,,18749000.0,69000.0,,20202000.0,3786000.0,15076000.0,0.79,0.77,19066000.0,19466000.0,,167058000.0,124193000.0
2629,2023-12-31,,,,,47251000.0,28901000.0,76152000.0,,,12477000.0,,0.0,-63675000.0,-0.51,-0.51,124919144.0,124919144.0,,,
2630,2023-12-31,321000000.0,,,,,,800000000.0,,3557000000.0,,313000000.0,85000000.0,228000000.0,1.87,1.85,122000000.0,123000000.0,,,
2631,2023-06-30,,,,,,,37410000.0,,2336000.0,,,-304000.0,-40308000.0,,,28705840.0,,,,
2632,2023-12-31,,,,2747000.0,,4848000.0,,,90444000.0,,11844000.0,2019000.0,9825000.0,0.23,0.23,42018229.0,42018229.0,,,
2633,2023-12-31,,,,,,,,,133464000.0,,175602000.0,33554000.0,142048000.0,3.74,3.72,37937579.0,38111208.0,46904000.0,,
2634,2023-12-31,1887100000.0,,,,,,,250900000.0,4600000.0,81200000.0,332100000.0,82400000.0,249700000.0,2.56,2.47,97700000.0,101000000.0,,887600000.0,39700000.0
2635,2023-12-31,3005981000.0,,,,56297000.0,244147000.0,,433707000.0,185285000.0,,129124000.0,79220000.0,-11784000.0,-5.49,-5.49,9159000.0,9159000.0,,,1790380000.0
2636,2022-09-30,,,,,21448592.0,11869747.0,33318339.0,-33318339.0,24047.0,-458111.0,,,-33776450.0,-1.04,-1.04,32487244.0,32487244.0,,,
2637,2022-12-31,,,,,,,,-2836416.0,,,-873760.0,413919.0,-1287679.0,,,,,,,
2638,2023-12-31,144742000.0,,,,,,,,144570000.0,,153459000.0,34677000.0,118782000.0,2.67,2.65,44528000.0,44770000.0,,,
2639,2023-12-31,214794000.0,,14591000.0,,,,134722000.0,-70137000.0,2460000.0,5979000.0,-64158000.0,-24571000.0,-39587000.0,-5.29,-5.29,7478000.0,7478000.0,,65616000.0,200203000.0
2640,2023-12-31,,,,,,,,,,,,,75938000.0,2.52,2.52,33385880000.0,33385880000.0,,,
2641,2023-12-31,,,,,,,2150426000.0,930911000.0,727500000.0,-767735000.0,163176000.0,-3002000.0,166178000.0,0.39,0.39,424424962.0,427400849.0,,1341858000.0,5468587000.0
2642,2023-12-28,165200000.0,,,,3000000.0,57300000.0,,-27300000.0,,724000000.0,696700000.0,0.0,705200000.0,14.73,14.34,47882944.0,48574583.0,,,
2643,2024-01-31,476543000.0,,285073000.0,,117311000.0,76727000.0,324585000.0,-39512000.0,4135000.0,,-41936000.0,1590000.0,-42346000.0,-0.38,-0.38,112672397.0,112672397.0,,,191470000.0
2644,2023-04-30,,85038.0,8408947.0,85482.0,,,,2271876.0,93842.0,,,854000.0,2954972.0,0.63,0.63,4677214.0,4677464.0,8493985.0,1740698.0,
2645,2023-12-31,23915926.0,,194959.0,,,2225323.0,4475876.0,,,-40386.0,-4321303.0,22703.0,-4289611.0,-0.4383,-0.4383,9814000.0,9814000.0,,,23720967.0
2646,2023-12-31,,,,,2500000.0,,,-5531000.0,,2188000.0,-3343000.0,-232000.0,-3153000.0,-1.27,-1.27,2473000.0,2473000.0,142471000.0,56518000.0,86868000.0
2647,2023-12-31,6064000000.0,,3895000000.0,,,113000000.0,2317000000.0,1578000000.0,284000000.0,,1401000000.0,344000000.0,1059000000.0,2.1,2.08,504909392.0,508392982.0,,,2169000000.0
2648,2024-01-02,503405000.0,,,,,51833000.0,,-5029000.0,4803000.0,,-9832000.0,24000.0,-9856000.0,-0.21,-0.21,45863719.0,45863719.0,,,
2649,2023-12-31,,,,,5003695.0,4696486.0,10520735.0,-10520735.0,,460485.0,-10060250.0,0.0,-10060250.0,,,,,,,
2650,2023-10-31,2628632000.0,,,,71400000.0,,,672761000.0,59505000.0,-57422000.0,615339000.0,127846000.0,487493000.0,8.54,8.46,57090000.0,57631000.0,,752644000.0,1203227000.0
2651,2023-12-31,2589018000.0,,,,,128413000.0,,574705000.0,59139000.0,,512243000.0,30341000.0,481902000.0,3.48,3.32,138380000.0,145197000.0,,,
2652,2023-12-31,,,,,,,,,35297000.0,,64741000.0,18465000.0,46276000.0,3.32,3.32,13930000.0,13936000.0,,,
2653,2023-12-31,,,,,,,18282000000.0,10237000000.0,,-2949000000.0,7288000000.0,1006000000.0,7310000000.0,3.61,3.6,2026100000.0,2030800000.0,,,
2654,2012-12-31,,,8115738.0,,230854.0,2599368.0,,4387360.0,149488.0,-173.0,4079147.0,862795.0,3206151.0,0.7,0.7,4578151.0,4601907.0,21370325.0,,13254587.0
2655,2023-12-31,11812000000.0,,,,200000000.0,299000000.0,,,,-331000000.0,-2031000000.0,526000000.0,-2494000000.0,-2.97,-2.97,841000000.0,841000000.0,,,
2656,2023-12-31,,,244604000.0,,27309000.0,243101000.0,352340000.0,-107736000.0,6907000.0,,-97097000.0,-9129000.0,-87968000.0,,,125502000.0,125502000.0,,,347039000.0
2657,2023-05-31,822447000.0,,405955000.0,,26039000.0,201179000.0,368440000.0,37515000.0,27254000.0,-59557000.0,-22042000.0,828000.0,-22870000.0,-0.12,-0.12,188881000.0,188881000.0,,,416492000.0
2658,2023-12-31,,4542000.0,-93000.0,,3833000.0,4363000.0,10651000.0,-10744000.0,,736000.0,-10008000.0,115000.0,-10123000.0,-0.66,-0.66,15322.0,15322.0,4449000.0,,
2659,2023-06-30,3455813.0,,687995.0,,29936.0,3293758.0,3323694.0,-2635699.0,4134.0,-4134.0,,0.0,-2639833.0,-0.08,-0.08,32025620.0,32025620.0,,,2767818.0
2660,2023-12-31,,,,,,,1106000000.0,-28000000.0,,-229000000.0,-257000000.0,-25000000.0,200000000.0,2.18,,91600000.0,91600000.0,1078000000.0,,
2661,2023-12-31,14238000.0,,8405000.0,,873000.0,,9998000.0,-1593000.0,2000.0,18000.0,,0.0,,-0.15,-0.15,10386018.0,10386018.0,,8911000.0,5833000.0
2662,2023-12-31,0.0,,,,12705253.0,10414323.0,23119576.0,-23119576.0,,,,,-30005353.0,-4.61,-4.61,6506372.0,6506372.0,,,
2663,2023-12-31,1296745000.0,307005000.0,989740000.0,,358143000.0,217965000.0,1175225000.0,-185485000.0,5872000.0,7623000.0,-177862000.0,6087000.0,-183949000.0,-0.55,-0.55,333656000.0,333656000.0,,,
2664,2023-12-31,,,,,,450729.0,,-450729.0,,8020629.0,,,7569900.0,,,,,,,
2665,2023-12-31,2698419000.0,,772513000.0,,137998000.0,,,483045000.0,37359000.0,,488962000.0,100098000.0,388864000.0,40.44,40.44,9583000.0,9583000.0,,151470000.0,1925906000.0
2666,2023-12-31,,,,,,26496000.0,1737798000.0,-576996000.0,38203000.0,,-629170000.0,-1428000.0,-1151454000.0,-150.94,-150.94,7954000.0,7954000.0,1160802000.0,,
2667,2023-12-31,,,,,,,,,67739000.0,,,-1956000.0,47329000.0,1.89,1.88,24263000.0,24348000.0,,,
2668,2023-12-31,,,,,19282230.0,13000624.0,32973622.0,-32973622.0,,629229.0,,0.0,-32344393.0,-30.82,-30.82,1049468.0,1049468.0,,,
2669,2023-12-31,,,,,4891000.0,111468000.0,122668000.0,-122668000.0,50285000.0,-98972000.0,,,,-0.94,-0.94,194595000.0,194595000.0,0.0,,
2670,2023-12-31,5479000.0,,,,,,,,84128000.0,,51760000.0,14091000.0,37669000.0,0.86,0.86,43560844.0,43638616.0,,,
2671,2023-12-31,,,,,,,,942667000.0,277842000.0,,664389000.0,115513000.0,547882000.0,2.66,2.65,205942837.0,206481977.0,2413296000.0,205104000.0,877451000.0
2672,2023-09-30,,,,,,,,755147000.0,131886000.0,,641399000.0,164533000.0,476866000.0,5.2,5.17,91748890.0,92285918.0,2173771000.0,,437595000.0
2673,2023-12-31,,19715368000.0,,2657883000.0,2675758000.0,1720285000.0,,6954003000.0,699826000.0,-48772000.0,6205405000.0,797415000.0,5407990000.0,12.25,12.03,441571000.0,449498000.0,33723297000.0,,
2674,2023-12-31,,,,,,,880311.0,,24969.0,,,,14532479.0,,,,,,,
2675,2023-03-31,,,,,,71818000.0,,289163000.0,275445000.0,,52763000.0,271000.0,51386000.0,,,,,8694904000.0,,7650024000.0
2676,2023-12-31,,,,,44394000.0,11189000.0,55583000.0,-55583000.0,12000.0,,-36317000.0,,-36317000.0,27.76,2.93,491867.0,4656947.0,,,
2677,2023-12-31,,,,,,,,10457000.0,4082000.0,-3837000.0,6620000.0,1873000.0,4747000.0,0.39,0.38,12316000.0,12383000.0,121167000.0,16457000.0,
2678,2023-09-30,1140568000.0,,326931000.0,,,35973000.0,,31669000.0,3299000.0,,28370000.0,5127000.0,23243000.0,1.02,1.02,22725088.0,22834316.0,,,
2679,2023-12-31,1692100000.0,,471900000.0,,31800000.0,,,396800000.0,93300000.0,,-10100000.0,-4700000.0,-5400000.0,-0.15,-0.15,36496000.0,36496000.0,,183700000.0,1220200000.0
2680,2023-12-31,,,,,,19314000.0,200879000.0,,58160000.0,,,,135654000.0,3.13,3.13,43388794.0,43389466.0,319835000.0,,
2681,2023-12-31,43924000.0,,32749000.0,,,,34420000.0,-1671000.0,,,745000.0,177000.0,568000.0,0.05,0.05,11436000.0,11456000.0,,16006000.0,11175000.0
2682,2023-12-31,5347800000.0,,,,,,,1295500000.0,489600000.0,-481600000.0,,139500000.0,714300000.0,1.59,1.48,416100000.0,447900000.0,,,
2683,2023-12-31,,,,,,,,,141346000.0,,86632000.0,25116000.0,61516000.0,4.17,4.08,14742675.0,15070579.0,,,
2684,2023-03-31,,,,1166000.0,,30880000.0,,,3931000.0,,-32702000.0,1417000.0,-34119000.0,-4.65,-4.65,7330000.0,7330000.0,44336000.0,,
2685,2023-12-31,,,,,,59817000.0,,17573000.0,51119000.0,,-31628000.0,585000.0,-32213000.0,-0.97,-0.97,33282234.0,33282234.0,609526000.0,,
2686,2023-12-31,,,208267.0,,1938234.0,5575843.0,2886476.0,-7577776.0,,,,,-6522408.0,5.43,5.43,1200608.0,1200608.0,263445.0,,55178.0
2687,2023-09-30,1111520000.0,,,,,,,407000000.0,123014000.0,,,49275000.0,264724000.0,2.73,2.71,97028000.0,97627000.0,,,
2688,2023-05-31,51217000000.0,,22292000000.0,,,12317000000.0,,,,,6201000000.0,1131000000.0,5070000000.0,3.27,3.23,1551600000.0,1569800000.0,,,28925000000.0
2689,2023-12-31,0.0,0.0,,,15668000.0,14078000.0,,-29746000.0,745000.0,,-82947000.0,7000.0,-82954000.0,-5.38,-5.38,15426908.0,15426908.0,,,
2690,2023-12-31,,,-214067000.0,,208160000.0,,435762000.0,-649829000.0,,,,12000.0,-966282000.0,-1.21,-1.21,800030551.0,800030551.0,,198768000.0,249906000.0
2691,2023-12-31,,,,,,,,,21550000.0,,18675000.0,2984000.0,15691000.0,2.66,2.66,5889687.0,5889953.0,,,
2692,2023-12-31,90122000.0,,,,114162000.0,77417000.0,,-263684000.0,,-12572000.0,-276256000.0,-200000.0,-276056000.0,-1.45,-1.45,190001000.0,190001000.0,,,33768000.0
2693,2023-12-31,,,,,96773000.0,34877000.0,131650000.0,-131650000.0,,14149000.0,,0.0,-117501000.0,-2.4,-2.4,49014300.0,49014300.0,,,
2694,2023-12-31,161287000.0,,49219000.0,,0.0,11306000.0,,14129000.0,746000.0,,-6419000.0,-7001000.0,-2308000.0,-0.05,-0.05,48827000.0,48827000.0,,,112068000.0
2695,2023-12-31,,,,,,13610000.0,,,42613000.0,-45765000.0,-131297000.0,425000.0,-131746000.0,,,14631265.0,14631265.0,174965000.0,,
2696,2023-12-31,,,,,,162553000.0,,,3842965000.0,-1651591000.0,-1599023000.0,39434000.0,-1643171000.0,-3.61,-3.61,494541323.0,494541323.0,,,
2697,2023-12-31,,,,,,,,,124784000.0,,,1762000.0,135343000.0,1.34,1.24,101118302.0,123488882.0,,,
2698,2023-12-31,,9881622.0,-948871.0,,,,5089549.0,-6038420.0,847191.0,,-7119813.0,218358.0,-7338171.0,-0.33,-0.33,22272478.0,22272478.0,8932751.0,4066016.0,
2699,2023-12-31,,,,,,,,,32212000.0,,412703000.0,90593000.0,322110000.0,3.91,3.84,82407000.0,83854000.0,579003000.0,,
2700,2023-12-31,,,,,142719000.0,45475000.0,252098000.0,-252098000.0,,16441000.0,-235657000.0,268000.0,-235925000.0,-3.63,-3.63,65021000.0,65021000.0,,,
2701,2023-12-31,,,,,,536697000.0,,125215000.0,,,103478000.0,41103000.0,42575000.0,0.25,0.24,173475000.0,176382000.0,2470368000.0,,
2702,2023-09-30,,1495924.0,456517.0,,6940686.0,,13866955.0,-11955250.0,,,-11859491.0,,-11859491.0,-0.65,-0.65,18121108.0,18121108.0,1952441.0,6926269.0,
2703,2023-12-31,,,,,19503000.0,,67391000.0,-63529000.0,,,-71514000.0,221000.0,-71735000.0,-0.66,-0.66,107972000.0,107972000.0,3862000.0,30324000.0,2318000.0
2704,2023-12-31,,,,,,,,-424475.0,,,1050800.0,294743.0,756057.0,,,,,,,
2705,2023-12-31,489270000.0,,,,,,,-21804000.0,21137000.0,,,2285000.0,-50150000.0,-1.35,-1.35,46738000.0,46738000.0,,47436000.0,
2706,2023-12-31,,,,,,,860506000.0,,845091000.0,,74188000.0,19753000.0,91532000.0,2.45,2.45,37416621.0,37416621.0,,,219759000.0
2707,2023-12-31,,,,,,43746000.0,320492000.0,555104000.0,163898000.0,,,,392340000.0,2.16,2.16,181200040.0,181689723.0,828111000.0,,
2708,2023-12-31,,,,,1200000000.0,4014000000.0,36753000000.0,2537000000.0,,,2346000000.0,290000000.0,2056000000.0,13.57,13.53,151500000.0,152000000.0,39290000000.0,,
2709,2023-12-31,,,106725000.0,,,,369958000.0,,,,-4263000.0,963000.0,-5476000.0,-0.26,-0.26,21159073.0,21159073.0,365695000.0,,
2710,2023-12-31,,,,,,46801000.0,,1121862000.0,135664000.0,-121120000.0,1000742000.0,77773000.0,922969000.0,10.09,10.03,91483687.0,92060947.0,2166259000.0,,347006000.0
2711,2023-12-31,132645000.0,,,,18186000.0,65550000.0,230384000.0,-97739000.0,,,-115238000.0,223000.0,-115461000.0,-0.88,-0.88,131400109.0,131400109.0,,,
2712,2023-09-30,572425000.0,,,,,108227000.0,,-81460000.0,43019000.0,,-124242000.0,-19340000.0,-105140000.0,-4.1,-4.1,25641000.0,25641000.0,,,
2713,2023-12-31,8583000000.0,6750000000.0,1833000000.0,,,,,651000000.0,88000000.0,,612000000.0,-373000000.0,993000000.0,2.53,2.5,393000000.0,397000000.0,,1182000000.0,
2714,2023-12-31,720653000.0,,,,,430422000.0,,-243435000.0,,,,-1023000.0,-417961000.0,-3.53,-3.53,118344728.0,118344728.0,,,
2715,2023-12-31,881662000.0,,399897000.0,,91682000.0,,289401000.0,110496000.0,,,83748000.0,10870000.0,72878000.0,2.03,2.02,35844000.0,36031000.0,,164460000.0,481765000.0
2716,2023-12-31,,,,,,750666.0,,,,897547.0,146881.0,,146881.0,0.04,0.04,1768000.0,1768000.0,,,
2717,2023-12-31,8971000000.0,1921000000.0,7050000000.0,,2124000000.0,863000000.0,6288000000.0,762000000.0,,,1008000000.0,-723000000.0,1731000000.0,8.48,8.42,204137000.0,205591000.0,,,
2718,2023-12-31,,,,,,,,-1326228.0,,5889542.0,4563314.0,1205961.0,3357353.0,,,,,,,
