company_id,statement_date,net_income,depreciation_and_amortization,stock_based_compensation,foreign_currency_transaction_gain_or_loss,other_noncash_income_or_expense,changes_in_other_current_assets,changes_in_accounts_payable,changes_in_inventories,changes_in_deferred_revenue,net_cash_provided_by_operating_activities,purchases_of_marketable_securities,proceeds_from_maturities_of_marketable_securities,proceeds_from_sale_of_marketable_securities,purchases_of_property_and_plant_and_equipment,payments_to_acquire_investments,payments_to_acquire_businesses,deferred_revenue,other_investing_activities,net_cash_provided_by_investing_activities,payments_of_tax_for_share_based_compensation,dividends_paid,repurchases_of_common_stock,proceeds_from_issuance_of_common_stock,repayments_of_long_term_debt,net_cash_provided_by_financing_activities,changes_in_cash_and_cash_equivalents_and_restricted_cash,cash_and_cash_equivalents_and_restricted_cash
140,2023-05-31,90200000.0,27900000.0,13500000.0,,,,,23600000.0,267000000.0,23300000.0,,,,29500000.0,,103300000.0,267000000.0,5200000.0,-138000000.0,,,50100000.0,,,137700000.0,22900000.0,81800000.0
141,2023-12-31,635101000.0,,8874000.0,,-29231000.0,,,,,370400000.0,,,0.0,,,,,-15757000.0,-313062000.0,,,124361000.0,0.0,,-241252000.0,-183914000.0,117491000.0
142,2023-12-31,-12428000.0,,3681000.0,,,-6000.0,-93000.0,-1823000.0,,-3301000.0,,,,346000.0,,,,,-346000.0,690000.0,,,232000.0,,-458000.0,-4102000.0,7881000.0
143,2023-12-31,1242993.0,,,,,,428218.0,,,-1977184.0,,,,,,,,,188880497.0,,,188132132.0,,,-188132132.0,,59167.0
144,2023-12-31,-4479000.0,10253000.0,18224000.0,,,,-206000.0,,-896000.0,23956000.0,,,,9919000.0,,,-896000.0,,-9919000.0,233000.0,385000.0,,,,-13391000.0,646000.0,10262000.0
145,2023-03-31,-12295000.0,4162000.0,,,-769000.0,,992000.0,-10163000.0,,16909000.0,,,,1178000.0,,2498000.0,,-572000.0,-6168000.0,,,,,27850000.0,-12380000.0,-1278000.0,7090000.0
146,2023-12-31,16371134.0,,715727.0,,,182333.0,1500000.0,,,-3291333.0,,,,,,,,,,,,,,,6119834.0,,3124413.0
147,2023-06-30,346739000.0,,,-3284000.0,-1145000.0,,37682000.0,42977000.0,,343966000.0,,,,,,35785000.0,,0.0,-60833000.0,12896000.0,,716000.0,,,-126888000.0,159562000.0,344036000.0
148,2023-12-31,-35880.0,,,,,,,,,-90179.0,,,,,60600000.0,,,,-60600000.0,,,,25000.0,,61274814.0,584635.0,584635.0
149,2023-12-31,-166196000.0,,9221000.0,,,,,,,50467000.0,,,,,,,,-5578000.0,-260396000.0,,,46843000.0,,,119430000.0,,139267000.0
150,2023-12-31,642500000.0,,75100000.0,,,,,,,1138100000.0,2146800000.0,280200000.0,1464600000.0,202500000.0,,300000.0,,-2400000.0,-637700000.0,4200000.0,,193100000.0,,225000000.0,-403900000.0,90700000.0,1627400000.0
151,2023-12-31,969500000.0,,31400000.0,-10300000.0,,,,,49000000.0,2031700000.0,,,,,,,49000000.0,,-3293000000.0,,,,120200000.0,,2873900000.0,1579100000.0,971500000.0
152,2023-12-31,-47071000.0,,88000.0,,,,,,,-46464000.0,,,,0.0,,,,0.0,172820000.0,,,0.0,28181000.0,,-121367000.0,4989000.0,52834000.0
153,2023-12-31,-98886000.0,7600000.0,7640000.0,-800000.0,,,7512000.0,-32149000.0,522000.0,33426000.0,,,,5970000.0,,0.0,522000.0,,-6031000.0,191000.0,,2100000.0,0.0,,-52829000.0,-24344000.0,24029000.0
154,2023-12-31,547629000.0,570776000.0,328467000.0,,-50221000.0,,,,48000.0,1348439000.0,1461890000.0,375332000.0,201585000.0,457909000.0,,106171000.0,48000.0,6069000.0,-1848238000.0,,,654046000.0,,,443379000.0,-52552000.0,490470000.0
155,2023-12-31,-51925000.0,,9317000.0,,,,-5244000.0,2542000.0,-3738000.0,-23384000.0,,,,0.0,,,-3738000.0,,0.0,,,,,,-25206000.0,-48590000.0,44579000.0
156,2023-12-31,-59493000.0,302000.0,6807000.0,,,,-1396000.0,,,-57867000.0,,,,19000.0,,,,,83413000.0,118000.0,,,,,-4493000.0,,
157,2023-12-31,,135984000.0,12753000.0,,5818000.0,,,,,155758000.0,,,,,,,,,-208537000.0,,,,0.0,,45852000.0,,25294000.0
158,2023-12-31,-151759000.0,,21497000.0,,,,-645000.0,,,-145367000.0,,,,,,,,,-223623000.0,,,,818900000.0,,353316000.0,,234207000.0
159,2023-06-30,-63557000.0,11256000.0,9407000.0,,,,,3454000.0,-216000.0,-44821000.0,,,,,,,-216000.0,-121000.0,-25146000.0,,,,32026000.0,,32586000.0,,43104000.0
160,2023-12-31,-10008000.0,4000.0,1150000.0,255000.0,,,,,,-16432000.0,,,,,,,,,,,,,7016000.0,,7020000.0,-9405000.0,3845000.0
161,2023-12-31,-63323000.0,8890000.0,10437000.0,,,,1148000.0,6332000.0,1488000.0,-50899000.0,,,,3653000.0,,,1488000.0,,3347000.0,94000.0,,,47967000.0,,56844000.0,9292000.0,83824000.0
162,2023-12-31,614622000.0,,34615000.0,,,,,,-1605000.0,1746880000.0,,,,305346000.0,,,-1605000.0,,-2778383000.0,3354000.0,,0.0,0.0,,715978000.0,-315525000.0,464492000.0
163,2023-12-31,1573476000.0,429944000.0,36545000.0,39900000.0,114572000.0,,,962924000.0,,1325321000.0,,,,2149281000.0,,,,,-2781160000.0,27468000.0,,,0.0,28862000.0,623911000.0,-609242000.0,889900000.0
164,2023-12-31,-16707010.0,,1179761.0,,,,,,,-6504718.0,,,,22159.0,,,,,-22159.0,,,,,,4825337.0,-1705510.0,285400.0
165,2023-12-31,11868205.0,,,,,,,,,-10844603.0,,,,,,,,,224810609.0,,,215914673.0,,,-215914673.0,-1948667.0,1628692.0
166,2023-12-31,-69464000.0,3657000.0,,187000.0,,,3673000.0,,,,,,,4737000.0,,,,,,,,,,210000.0,,16817000.0,24564000.0
167,2023-09-30,1835000.0,15487000.0,935000.0,,,,,26415000.0,,-6254000.0,,,,16656000.0,,,,-412000.0,-4123000.0,,,,,,13204000.0,2827000.0,3692000.0
168,2023-12-31,3296064.0,,,,,,-97799.0,,,-863183.0,,,,,,,,,-116725000.0,,,,,,117897925.0,309742.0,309742.0
169,2023-12-31,-37542510.0,,5752771.0,,,,1204432.0,,,-30326128.0,,,,0.0,,,,,30000000.0,532951.0,,,,,-1270220.0,-1596348.0,142823016.0
170,2023-12-31,247100000.0,251800000.0,7300000.0,,,,-4000000.0,-277100000.0,,585300000.0,1200000.0,,1000000.0,271200000.0,,0.0,,4000000.0,-283600000.0,,,,14900000.0,566700000.0,-262500000.0,,79400000.0
171,2023-12-31,-130391000.0,,42798000.0,,,,-377000.0,,-66782000.0,-184162000.0,,,3505000.0,2381000.0,,,-66782000.0,,101918000.0,,,,,,2550000.0,-79694000.0,76101000.0
172,2023-12-31,29800000.0,36800000.0,6100000.0,,,,1100000.0,,,67100000.0,,,,,,,,,7100000.0,,,,,35100000.0,-94900000.0,-20700000.0,13700000.0
173,2023-12-31,136161000.0,,7424000.0,,,,,10844000.0,,131154000.0,,,,37745000.0,,27560000.0,,,-52623000.0,,,1034000.0,1586000.0,,-76881000.0,4903000.0,51919000.0
174,2023-03-31,187357000.0,50808000.0,61798000.0,980000.0,,,,75150000.0,,193206000.0,,,,79775000.0,,19921000.0,,,-99696000.0,18061000.0,,,,,-19998000.0,68906000.0,358705000.0
175,2023-12-31,445053000.0,142401000.0,154026000.0,,-32733000.0,,-7703000.0,-30169000.0,,785776000.0,2910000.0,55170000.0,6234000.0,177716000.0,,0.0,,-278000.0,-195943000.0,22575000.0,,592360000.0,26595000.0,,-598340000.0,-3836000.0,938519000.0
176,2023-12-31,-87679000.0,,12652000.0,45700.0,,-2297000.0,-2219000.0,,524000.0,-78997000.0,,,,19000.0,,,524000.0,,44981000.0,,,,,,88328000.0,,135774000.0
177,2023-12-31,117596000.0,,29749000.0,,,,-5031000.0,,-25971000.0,423092000.0,890880000.0,,,528320000.0,,,-25971000.0,-26956000.0,-721877000.0,,,30078000.0,0.0,480818000.0,212923000.0,,159584000.0
178,2023-12-31,-148017000.0,21414000.0,0.0,,,,,,,-59187000.0,,,,,379058000.0,0.0,,,-147263000.0,,,,0.0,0.0,105000.0,,204954000.0
179,2023-12-31,-20132000.0,8747000.0,,,,,-1875000.0,260000.0,,-14261000.0,,,,260000.0,,,,,-75532000.0,,,314000.0,2404000.0,,96499000.0,6786000.0,12090000.0
180,2023-12-31,-345000000.0,,160000000.0,-10000000.0,-2000000.0,,,,,386000000.0,,,,160000000.0,,-1000000.0,,,-159000000.0,16000000.0,,40000000.0,,,-231000000.0,,
181,2023-12-31,235000000.0,451000000.0,85000000.0,,,,,,-44000000.0,1050000000.0,,,,1494000000.0,,,-44000000.0,118000000.0,-964000000.0,,,137000000.0,,282000000.0,-147000000.0,,308000000.0
182,2023-12-31,355757000.0,74927000.0,100905000.0,-500000.0,,,,2712000.0,-5926000.0,401353000.0,,,,48048000.0,,,-5926000.0,,53357000.0,28474000.0,,,,3000000.0,-289714000.0,164996000.0,457469000.0
183,2023-12-31,-62913000.0,10631000.0,51231000.0,,,,,,3629000.0,-17502000.0,,,,1058000.0,,0.0,3629000.0,,33911000.0,15985000.0,0.0,0.0,,85000000.0,-87819000.0,-71410000.0,40927000.0
184,2023-12-31,-188000000.0,,,,,,,,,4228000000.0,29431000000.0,1641000000.0,22973000000.0,267000000.0,,,,,-2999000000.0,,,335000000.0,,750000000.0,-1243000000.0,-14000000.0,722000000.0
185,2023-12-31,540400000.0,109000000.0,26400000.0,-3900000.0,,,-33600000.0,-44600000.0,,600600000.0,,,,84200000.0,,,,13200000.0,-129100000.0,,,59900000.0,,,-298700000.0,180100000.0,468100000.0
186,2023-12-31,-185701000.0,6141000.0,41223000.0,,,,-2845000.0,,,-116480000.0,,,0.0,592000.0,,,,,93175000.0,,,,990000.0,,2528000.0,-20777000.0,67912000.0
187,2023-12-31,-327265000.0,14200000.0,65951000.0,,,,-7502000.0,,-3000.0,-237733000.0,,597811000.0,5623000.0,1516000.0,438629000.0,,-3000.0,,163289000.0,,,,91112000.0,,95695000.0,21251000.0,93447000.0
188,2023-12-31,-11901000.0,,-71000.0,133000.0,-1110000.0,-1350000.0,2165000.0,,,-12745000.0,,,,,,,,,,,,,,,10995000.0,,
189,2023-12-31,1020000000.0,,,,,,,,,4663000000.0,518000000.0,2057000000.0,337000000.0,,,0.0,,579000000.0,-7288000000.0,,,33000000.0,,4595000000.0,3839000000.0,1217000000.0,7439000000.0
190,2023-12-31,,25068000.0,5477000.0,,-1424000.0,,-935000.0,1781000.0,,45038000.0,,,,11603000.0,,,,,-22607000.0,,1826000.0,,,,-21317000.0,1287000.0,31901000.0
191,2023-12-31,-440242000.0,,221680000.0,,,,,-18367000.0,55022000.0,104156000.0,1823501000.0,,,62211000.0,,,55022000.0,4438000.0,-336350000.0,,,,,,172131000.0,-53672000.0,814884000.0
192,2024-01-31,4694000.0,4266000.0,1347000.0,-83000.0,,,,-2910000.0,,12354000.0,,,,875000.0,,,,,-875000.0,358000.0,,,,,-10971000.0,581000.0,4527000.0
193,2023-12-31,-32184000.0,,10630000.0,,,,,,-57539000.0,-79012000.0,351347000.0,296275000.0,,487000.0,,,-57539000.0,,-55559000.0,,,,161905000.0,3425000.0,165122000.0,30559000.0,44189000.0
194,2022-12-31,-12875313.0,,704736.0,,,,724576.0,1529776.0,-1075164.0,-19578196.0,,,,1067157.0,0.0,,-1075164.0,,11278496.0,,,,11097462.0,,7257575.0,-1042125.0,2673541.0
195,2023-12-31,31304000.0,,47283000.0,,,,,-20961000.0,4553000.0,135965000.0,,,,7517000.0,,9696000.0,4553000.0,,-25966000.0,2621000.0,,27298000.0,,,-31865000.0,78200000.0,701079000.0
196,2023-12-31,-15732000.0,119000.0,1190000.0,,,,-4982000.0,,,-19808000.0,,,,,,96000.0,,,16196000.0,,,,,,15794000.0,12119000.0,
197,2023-12-31,11696000.0,,1628000.0,,,,,,,28982000.0,,67346000.0,171758000.0,3173000.0,,,,,-52088000.0,,14822000.0,6638000.0,,,94757000.0,71651000.0,129893000.0
198,2022-12-31,1107130.0,,,,,,,,,-276867.0,,,,,,,,,-1533332.0,,,,,,1533332.0,,110991.0
199,2023-12-31,673000000.0,,22000000.0,,-1000000.0,,21000000.0,52000000.0,,784000000.0,,,,125000000.0,,,,,-129000000.0,7000000.0,83000000.0,263000000.0,,,-332000000.0,323000000.0,555000000.0
200,2023-12-31,-88447000.0,,10640000.0,,,,-2734000.0,,,-75810000.0,88631000.0,,,47000.0,,,,,13732000.0,539000.0,,,86601000.0,,86105000.0,24027000.0,135158000.0
201,2023-12-31,8900000.0,132600000.0,4300000.0,,,,,286300000.0,,63800000.0,,,,12400000.0,,45600000.0,,,-122800000.0,,3000000.0,,,,87300000.0,28300000.0,
202,2023-12-31,-162606000.0,17039000.0,,,,,,,,-81706000.0,,,,630000.0,,0.0,,,-132947000.0,,3372000.0,,,160453000.0,36019000.0,-175841000.0,18245000.0
203,2023-12-31,330100000.0,29600000.0,8400000.0,-68900000.0,0.0,,,68900000.0,,297300000.0,,,,327100000.0,,,,13400000.0,-228300000.0,,,,,,-20400000.0,48600000.0,237600000.0
204,2023-12-31,-28005000.0,23080000.0,3896000.0,,,-310000.0,,-11816000.0,,22025000.0,,,,29531000.0,,,,,-33031000.0,,,3674000.0,,,6961000.0,,45480000.0
205,2023-12-31,-8926000.0,39124000.0,85581000.0,1637000.0,-74000.0,,-1878000.0,,18333000.0,127307000.0,,,,10193000.0,,3236000.0,18333000.0,2423000.0,-15852000.0,,,4256000.0,,,37766000.0,150618000.0,467576000.0
206,2023-12-31,-80607000.0,,8357000.0,,,,4664000.0,3705000.0,,-63982000.0,,,,1606000.0,,,,,-1606000.0,,,,,,95986000.0,30398000.0,38421000.0
207,2023-12-31,488000000.0,378000000.0,,-30000000.0,10000000.0,,,22000000.0,,982000000.0,,,,573000000.0,,,,,-569000000.0,,,,,533000000.0,-490000000.0,-96000000.0,
208,2023-12-31,-190418000.0,398000.0,40779000.0,,,,,,,-124451000.0,125827000.0,163812000.0,,,,,,,37985000.0,,,,,,70495000.0,-15971000.0,90973000.0
209,2023-12-31,102413000.0,34605000.0,450000.0,,1559000.0,,,,,109111000.0,,,,,,,,,321812000.0,,,,,0.0,-92424000.0,338499000.0,552977000.0
210,2023-12-31,-160805000.0,836000.0,26273000.0,,,,458000.0,,,-130364000.0,,,292560000.0,1274000.0,246629000.0,,,,44657000.0,,,,,,59291000.0,,22472000.0
211,2023-04-30,-14878167.0,,3582625.0,,,,,,,-8923152.0,,,,,,,,,,,,,,,200.0,,5140859.0
212,2023-12-31,,,31606000.0,,,2041000.0,-7766000.0,,,779063000.0,,,,,,,,,-183206000.0,8495000.0,,,,,-595791000.0,66000.0,66000.0
213,2023-12-31,87978000.0,3526000.0,4687000.0,,,,,,,117224000.0,116453000.0,167783000.0,285408000.0,1477000.0,,,,,-134407000.0,,12333000.0,8315000.0,804000.0,,44213000.0,27030000.0,90570000.0
214,2023-10-29,6856000000.0,,490000000.0,,,,,-207000000.0,-167000000.0,8700000000.0,,,,1106000000.0,1672000000.0,25000000.0,-167000000.0,,-1535000000.0,179000000.0,975000000.0,2189000000.0,227000000.0,,-3032000000.0,4133000000.0,6233000000.0
215,2024-01-31,-169417000.0,,111316000.0,,-1121000.0,,10658000.0,-11443000.0,-1531000.0,19024000.0,,46935000.0,7062000.0,,34178000.0,0.0,-1531000.0,,7842000.0,,,,,,4506000.0,31372000.0,
216,2023-12-31,4000000.0,,17000000.0,-3000000.0,,,,,,200000000.0,415000000.0,74000000.0,140000000.0,,,7000000.0,,-6000000.0,435000000.0,5000000.0,,5000000.0,,,-423000000.0,213000000.0,274000000.0
217,2023-12-31,-396600000.0,365000000.0,42500000.0,,,,-700000.0,,,-215200000.0,,,,,,4000000.0,,-3000000.0,-180100000.0,14200000.0,,,,,649300000.0,257000000.0,911400000.0
218,2023-06-30,1048000000.0,586000000.0,54000000.0,-28000000.0,-5000000.0,54000000.0,-429000000.0,-248000000.0,,1261000000.0,,,,,,121000000.0,,,-309000000.0,,,432000000.0,134000000.0,330000000.0,-1025000000.0,-161000000.0,689000000.0
219,2023-12-31,215464000.0,107402000.0,25665000.0,8400000.0,,,,,-60671000.0,203919000.0,,,,35207000.0,,0.0,-60671000.0,-593000.0,-24322000.0,,,,,458381000.0,-544435000.0,,570576000.0
220,2023-12-30,854000000.0,,1384000000.0,,67000000.0,,-419000000.0,580000000.0,,1667000000.0,,,,546000000.0,,,,11000000.0,-1423000000.0,427000000.0,,985000000.0,,,-1146000000.0,-902000000.0,3933000000.0
221,2023-12-31,1313188000.0,,46199000.0,,3819000.0,,,,34138000.0,1735296000.0,,,,136249000.0,,2237910000.0,34138000.0,3151000.0,-2376430000.0,,,7772000.0,,0.0,697283000.0,64418000.0,409804000.0
222,2023-12-31,-9747000.0,23847000.0,29024000.0,,,,-15816000.0,,,137188000.0,,,,5620000.0,,350000.0,,,35064000.0,6529000.0,,0.0,,76013000.0,-87522000.0,,138863000.0
223,2023-12-31,672900000.0,,112100000.0,,10800000.0,,,,,874300000.0,,511100000.0,,12400000.0,,,,,264500000.0,,,341900000.0,,25000000.0,-758300000.0,387400000.0,813600000.0
224,2023-12-31,6717000000.0,4071000000.0,431000000.0,,-563000000.0,,-402000000.0,-491000000.0,,8471000000.0,,550000000.0,1123000000.0,1112000000.0,,26989000000.0,,-225000000.0,-26204000000.0,,,0.0,,1454000000.0,21048000000.0,3315000000.0,10944000000.0
225,2023-12-31,,456550000.0,25370000.0,,,,,,,738689000.0,,,,,,,,38752000.0,-692578000.0,3966000.0,,,,,-42210000.0,3901000.0,221861000.0
226,2023-12-31,123119000.0,35544000.0,16388000.0,,,,,,,174673000.0,,,,2853000.0,2329000.0,3000000.0,,,-54633000.0,,,,,,-23634000.0,96406000.0,
227,2023-12-31,359813000.0,631508000.0,8277000.0,-18361000.0,-16660000.0,-2673000.0,-134618000.0,-233797000.0,,1270020000.0,,379344000.0,,749467000.0,,,,-4883000.0,-951910000.0,,,,,,-149207000.0,158211000.0,1120617000.0
228,2023-12-31,49271000.0,,37161000.0,,,,15882000.0,73129000.0,,11919000.0,,,,1241000.0,300826000.0,,,,92053000.0,,,,,,3543000.0,107675000.0,
229,2023-12-31,210679000.0,160927000.0,18020000.0,,-8821000.0,-4197000.0,,,-558000.0,372165000.0,,,,103687000.0,,292175000.0,-558000.0,,-412493000.0,13148000.0,,424744000.0,,,10729000.0,-29599000.0,108273000.0
230,2023-12-31,2556000000.0,151000000.0,187000000.0,,,,,,,4685000000.0,19694000000.0,9230000000.0,734000000.0,,,0.0,,180000000.0,-9262000000.0,,550000000.0,2127000000.0,,760000000.0,4411000000.0,-135000000.0,8620000000.0
231,2023-12-31,-2465439.0,,389658.0,,136097.0,,,-76543.0,,-3470890.0,,,,973349.0,,,,,-725899.0,,,,,,-2367420.0,,6726013.0
232,2023-12-31,137545000.0,25737000.0,20242000.0,,,,,1724000.0,,183503000.0,,,,38166000.0,,,,,-649116000.0,,,58144000.0,,318658000.0,454093000.0,-11802000.0,144531000.0
233,2023-12-31,-90363000.0,,88285000.0,,301000.0,,2498000.0,,,25630000.0,,,,1279000.0,,0.0,,,9317000.0,22334000.0,,,,,-4936000.0,30011000.0,249360000.0
234,2023-12-31,-9355000.0,,14938000.0,,,,3504000.0,,438000.0,79357000.0,,,,117791000.0,,432441000.0,438000.0,0.0,-586813000.0,,,,,51114000.0,526985000.0,19529000.0,218927000.0
235,2023-12-31,-36776000.0,1806000.0,3880000.0,,,,616000.0,230000.0,,-25553000.0,,,,17550000.0,,,,,-17550000.0,,,,,,19168000.0,-23935000.0,45817000.0
236,2023-12-31,392750000.0,28004000.0,5280000.0,,,,,,,141590000.0,,,,,,,,-1385000.0,-38602000.0,,,,,,-82242000.0,,20746000.0
237,2023-12-31,721956000.0,136869000.0,19017000.0,,,,15666000.0,27900000.0,,851159000.0,,,,,207065000.0,,,-35000.0,-166000000.0,,113013000.0,1040128000.0,,2314000.0,-656428000.0,28731000.0,384125000.0
238,2023-12-31,62470000.0,64129000.0,10318000.0,581000.0,,,,-581000.0,26202000.0,-69991000.0,,,,5713000.0,,9182000.0,26202000.0,,-566943000.0,,,,0.0,303057000.0,640803000.0,3788000.0,153676000.0
239,2023-06-30,156360000.0,12525000.0,2176000.0,,,,,240625000.0,,-30323000.0,,,,4783000.0,7950000.0,,,,6839000.0,1854000.0,37468000.0,9762000.0,0.0,,25019000.0,1535000.0,39318000.0
240,2023-12-31,-59112000.0,,15646000.0,,,,,-56121000.0,-10496000.0,6880000.0,,,,,,,-10496000.0,,-25522000.0,1982000.0,,,,,230000.0,-18412000.0,
241,2023-12-31,-79265000.0,,26822000.0,1671000.0,-9923000.0,,,126182000.0,,345577000.0,,,,43216000.0,,0.0,,,-69189000.0,2378000.0,,,,,-212573000.0,63880000.0,99107000.0
242,2023-03-31,-35041000.0,2600000.0,4729000.0,100000.0,-600000.0,,,14796000.0,20863000.0,-22485000.0,,,,1236000.0,,,20863000.0,281000.0,-1517000.0,0.0,,,,73000.0,162000.0,-23811000.0,
243,2023-12-31,62108000.0,,1557000.0,,,,,,,29842000.0,45141000.0,,,553000.0,,,,,43884000.0,944000.0,56000000.0,2171000.0,,,-96513000.0,-22787000.0,
244,2023-06-30,-4153303.0,682483.0,179534.0,,71205.0,,-52212.0,,,-3249176.0,,,,27124.0,,,,,-396033.0,,,,1850503.0,,1850503.0,-1794706.0,5360661.0
245,2023-04-30,10421000.0,3161000.0,5183000.0,,,,,,,-380000.0,,,,3922000.0,,6500000.0,,,-10422000.0,,14833000.0,,,,-9192000.0,-19994000.0,90696000.0
246,2023-12-31,,,195700000.0,-330800000.0,,,,,-43400000.0,4722400000.0,,,,1798100000.0,,168000000.0,-43400000.0,-253300000.0,-1695500000.0,,,0.0,0.0,,-3097400000.0,-47300000.0,2093400000.0
247,2023-12-31,32490000.0,6842000.0,6775000.0,,5508000.0,,,,,26721000.0,264094000.0,,,10933000.0,349713000.0,1970000.0,,,-606618000.0,523000.0,12063000.0,4933000.0,,,611168000.0,31271000.0,321872000.0
248,2023-12-31,-46420000.0,,7660000.0,,,,13726000.0,13843000.0,,13825000.0,,,,33119000.0,,,,,-23687000.0,,,,21718000.0,,9094000.0,-719000.0,6280000.0
249,2023-04-30,93723000.0,93744000.0,7396000.0,,-7522000.0,,-50191000.0,-30937000.0,,198837000.0,,,,42600000.0,,,,,-45337000.0,1199000.0,,0.0,,132894000.0,-134093000.0,19407000.0,41732000.0
250,2023-12-31,-675164000.0,31512000.0,72246000.0,,,,-2361000.0,-2085000.0,-3459000.0,-148343000.0,,,,192000.0,389990000.0,,-3459000.0,,-19168000.0,,,,,,2147000.0,-166508000.0,372833000.0
251,2023-12-31,30425000000.0,48663000000.0,24023000000.0,65000000.0,748000000.0,,5473000000.0,-1449000000.0,4578000000.0,84946000000.0,,,,,,,4578000000.0,,-49833000000.0,,,0.0,,3676000000.0,-15879000000.0,19637000000.0,73890000000.0
252,2023-12-31,1021100000.0,,39700000.0,,-6400000.0,,8100000.0,950100000.0,,724000000.0,,,,410300000.0,,271400000.0,,13500000.0,-569900000.0,27400000.0,,874400000.0,,,-172500000.0,-18400000.0,77000000.0
253,2023-12-31,-163619000.0,652000.0,33205000.0,,-18083000.0,,,,,-120800000.0,303919000.0,,,807000.0,,,,,144754000.0,,,50000000.0,2472000.0,,-59297000.0,-35343000.0,35965000.0
254,2023-12-31,101190000.0,125106000.0,12857000.0,,10698000.0,,,-572235000.0,,946750000.0,,,,150443000.0,,24698000.0,,-6297000.0,-153879000.0,,,1747000.0,,49620000.0,-263993000.0,528585000.0,643854000.0
255,2023-06-30,-11732338.0,,884723.0,,,,153717.0,,,-9683133.0,,,,,,,,,,,,,6646748.0,,6382065.0,-3301068.0,
256,2023-12-31,2087321000.0,70630000.0,296756000.0,,,66401000.0,198612000.0,655474000.0,464958000.0,2034014000.0,,,67284000.0,,,-1799000.0,464958000.0,,-687454000.0,33563000.0,,112279000.0,,,-83749000.0,1263486000.0,1939464000.0
257,2024-02-03,328123000.0,,40122000.0,1936000.0,,,,-35043000.0,,653422000.0,,,,157797000.0,,,,,-157182000.0,,,0.0,,,-111201000.0,382116000.0,909685000.0
258,2023-12-31,,,43414000.0,1291000.0,-232000.0,,,,-355000.0,,12362000.0,,,47780000.0,,,-355000.0,0.0,,5994000.0,,,,,-16983000.0,42165000.0,
259,2023-05-31,-52442000.0,,11158000.0,,513000.0,,,8198000.0,,78000.0,,,,3812000.0,,,,,-9746000.0,,,,,45000000.0,25420000.0,15795000.0,44620000.0
260,2023-12-31,-82667000.0,,15243000.0,100000.0,0.0,,-11000.0,11396000.0,,-1788000.0,,,,5427000.0,,0.0,,,-5427000.0,2152000.0,,5000000.0,,,-6324000.0,-13460000.0,
261,2023-12-31,18779000.0,,20652000.0,,,,7552000.0,5841000.0,,118959000.0,,,,8868000.0,,0.0,,,-18511000.0,,1625000.0,4987000.0,80555000.0,,67439000.0,167887000.0,221121000.0
262,2023-10-31,-9811000.0,,4422000.0,,,,-59000.0,,,-6209000.0,,,,,,,,,-5602000.0,,,,,,366000.0,-11445000.0,
263,2023-12-31,-134237000.0,2148000.0,18183000.0,,,,-2077000.0,,,-121142000.0,108088000.0,178984000.0,,193000.0,,,,,70703000.0,,,,,,135524000.0,,226142000.0
264,2023-12-31,1305390.0,,,,,,11495.0,,,-1181777.0,,,,,,,,,-345000000.0,,,,,,346446560.0,264783.0,284783.0
265,2023-12-31,500412000.0,,221891000.0,,-1238000.0,30204000.0,,,34507000.0,717122000.0,,,,,,208911000.0,34507000.0,5813000.0,-240042000.0,63645000.0,,196494000.0,,0.0,-231319000.0,245810000.0,860201000.0
266,2023-12-31,-64732000.0,,8412000.0,,,,553000.0,,,-53288000.0,,,0.0,,132178000.0,,,,-43278000.0,,,,366000.0,,84994000.0,-11572000.0,15647000.0
267,2023-12-31,-56204313.0,,4628406.0,,,,-2668417.0,,,-39967304.0,,,,,,,,,,,,,16885946.0,,17344331.0,-22622973.0,5754720.0
268,2023-12-31,,6190000.0,2430000.0,,,,,,,-6582000.0,,,,1561000.0,,,,,2561000.0,,,,,,3064000.0,-957000.0,586000.0
269,2022-12-31,-726312.0,,,,,,,,,-1130079.0,,,,,,,,,213263.0,,,,,,18.0,,52989.0
270,2023-12-31,33714000.0,,1689000.0,,,,,,,306404000.0,,,,,,,,,-194107000.0,,,0.0,,,-107662000.0,4635000.0,44496000.0
271,2023-12-31,2564000000.0,,438000000.0,-99000000.0,-28000000.0,,,,,3435000000.0,,,,252000000.0,,35000000.0,,,-188000000.0,241000000.0,,,72000000.0,350000000.0,-2865000000.0,646000000.0,
272,2023-12-31,-5222000.0,8450000.0,4874000.0,,,,20067000.0,8090000.0,,-18118000.0,67395000.0,,42320000.0,12283000.0,,,,,-35534000.0,,,89000.0,,0.0,55265000.0,1613000.0,28539000.0
273,2023-12-31,-30690000.0,23076000.0,14422000.0,2100000.0,,,,,,18825000.0,,,,7430000.0,,,,2322000.0,-502000.0,559000.0,,,3955000.0,2772000.0,865000.0,19589000.0,58940000.0
